time,seconds_elapsed,relativeAltitude,pressure
1711487048471946000,85.21494604492187,-1.9711341857910156,1007.439208984375
1711487048511948000,85.25494799804687,-1.788818359375,1007.417236328125
1711487048551932200,85.29493212890625,-1.6857719421386719,1007.405029296875
1711487048591943700,85.33494360351563,-1.7333297729492188,1007.41064453125
1711487048631946800,85.37494677734375,-1.7227630615234375,1007.409423828125
1711487048671946800,85.41494677734374,-1.8310966491699219,1007.42236328125
1711487048711945500,85.45494555664062,-1.9526405334472656,1007.43701171875
1711487048751949000,85.49494897460937,-2.058330535888672,1007.449462890625
1711487048791944200,85.53494409179687,-2.0768280029296875,1007.451904296875
1711487048831930600,85.5749306640625,-2.1930885314941406,1007.465576171875
1711487048871952400,85.61495239257812,-2.259143829345703,1007.473388671875
1711487048911944400,85.6549443359375,-2.3569068908691406,1007.485107421875
1711487048951946200,85.6949462890625,-2.2221527099609375,1007.468994140625
1711487048991948000,85.73494799804688,-2.2432899475097656,1007.4716796875
1711487049031956000,85.7749560546875,-2.3146324157714844,1007.480224609375
1711487049071951400,85.81495141601563,-2.6264190673828125,1007.517578125
1711487049111949300,85.85494921875,-2.1058921813964844,1007.455322265625
1711487049151948300,85.8949482421875,-2.145526885986328,1007.4599609375
1711487049191949300,85.93494921875,-2.362194061279297,1007.48583984375
1711487049231957800,85.97495776367188,-2.267070770263672,1007.474609375
1711487049271948500,86.01494848632812,-2.203655242919922,1007.466796875
1711487049311952100,86.0549521484375,-2.206298828125,1007.46728515625
1711487049351948300,86.0949482421875,-2.216869354248047,1007.468505859375
1711487049391948500,86.13494848632813,-2.2617874145507812,1007.473876953125
1711487049431948000,86.17494799804687,-2.2934951782226562,1007.477783203125
1711487049471955500,86.21495556640625,-2.4388198852539062,1007.4951171875
1711487049511946000,86.25494604492188,-2.317272186279297,1007.48046875
1711487049551946500,86.29494653320313,-2.348979949951172,1007.484375
1711487049591945700,86.33494580078126,-2.2221527099609375,1007.46923828125
1711487049631946500,86.37494653320313,-1.8971519470214844,1007.430419921875
1711487049671946200,86.4149462890625,-1.8628044128417969,1007.42626953125
1711487049711932400,86.45493237304687,-1.8443069458007812,1007.423828125
1711487049751949300,86.49494921875,-1.8760147094726562,1007.427734375
1711487049791944200,86.53494409179687,-2.0160560607910156,1007.444580078125
1711487049831948000,86.57494799804688,-1.99755859375,1007.4423828125
1711487049871947000,86.61494702148437,-2.140239715576172,1007.459228515625
1711487049911947000,86.65494702148438,-2.208942413330078,1007.467529296875
1711487049951946000,86.69494604492188,-2.2432899475097656,1007.4716796875
1711487049991931100,86.73493115234375,-2.298778533935547,1007.478271484375
1711487050031947500,86.77494750976562,-2.2617874145507812,1007.473876953125
1711487050071946500,86.81494653320313,-2.0979652404785156,1007.454345703125
1711487050111946000,86.85494604492187,-2.1323165893554688,1007.458251953125
1711487050151947500,86.89494750976563,-2.4150390625,1007.4921875
1711487050191944000,86.93494384765626,-2.1825180053710938,1007.46435546875
1711487050231949000,86.97494897460938,-2.0636138916015625,1007.4501953125
1711487050271933000,87.01493286132812,-2.1693077087402344,1007.462890625
1711487050311952000,87.05495190429687,-3.0148353576660156,1007.563720703125
1711487050351947300,87.094947265625,-2.829875946044922,1007.541748046875
1711487050391943400,87.134943359375,-2.6501998901367188,1007.520263671875
1711487050431948000,87.17494799804687,-2.5445098876953125,1007.507568359375
1711487050471951400,87.21495141601562,-2.4705276489257812,1007.498779296875
1711487050511951000,87.254951171875,-2.4731674194335938,1007.4990234375
1711487050551933200,87.29493310546874,-2.5022315979003906,1007.502685546875
1711487050591949800,87.33494970703126,-2.6977615356445312,1007.52587890625
1711487050631953700,87.37495361328125,-2.7928848266601562,1007.537353515625
1711487050671952100,87.4149521484375,-2.5947113037109375,1007.513671875
1711487050711953000,87.45495288085938,-2.171947479248047,1007.463134765625
1711487050751952600,87.49495263671875,-1.9711341857910156,1007.43896484375
1711487050791949000,87.53494897460938,-1.8918685913085938,1007.4296875
1711487050831949300,87.57494921875,-1.947357177734375,1007.436279296875
1711487050871953200,87.614953125,-1.9394302368164062,1007.435302734375
