time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude,sample,street
1712674317957817300,440.6408173828125,45.0,0.19107936322689056,6.18660306930542,3.0959999561309814,1.0196704864501953,0.026838010177016258,-1.5000001192092896,-82.3506118,29.6439075,Sample 2,Gale/West
1712674318188805400,440.8718054199219,45.0,0.22669366002082825,6.18660306930542,3.0950000286102295,1.0092825889587402,0.3107595443725586,-1.5000001192092896,-82.3506117,29.6439098,Sample 2,Gale/West
1712674318709061600,441.3920615234375,45.0,0.20028232038021088,6.18660306930542,3.0999999046325684,1.0061088800430298,1.013358235359192,-1.5000001192092896,-82.3506116,29.6439151,Sample 2,Gale/West
1712674318956797400,441.6397973632813,45.0,0.18703730404376984,5.618388652801514,3.0929999351501465,0.9522777795791626,2.2941906452178955,-1.5000001192092896,-82.3506103,29.643916,Sample 2,Gale/West
1712674319511291600,442.19429174804685,45.0,0.257016122341156,5.618388652801514,3.114000082015991,0.9411682486534119,5.4959821701049805,-1.5000001192092896,-82.350609,29.6439205,Sample 2,Gale/West
1712674319951454000,442.6344538574219,45.0,0.16979673504829407,6.247314453125,3.1059999465942383,1.0857478380203247,6.603270530700684,-1.5000001192092896,-82.3506085,29.6439241,Sample 2,Gale/West
1712674320105617000,442.7886169433594,45.0,0.21360476315021515,6.247314453125,3.0980000495910645,1.0905709266662598,6.636978626251221,-1.5000001192092896,-82.3506082,29.6439254,Sample 2,Gale/West
1712674320111535600,442.79453564453127,45.0,0.21360476315021515,5.68318510055542,3.0910000801086426,1.0909878015518188,6.395870208740234,-1.5000001192092896,-82.3506082,29.6439254,Sample 2,Gale/West
1712674320868397800,443.5513977050781,45.0,0.1904357224702835,5.68318510055542,3.0829999446868896,1.0313124656677246,3.821580171585083,-1.5000001192092896,-82.3506069,29.6439354,Sample 2,Gale/West
1712674320956564000,443.6395639648438,45.0,0.1709294468164444,6.327682971954346,3.078000068664551,0.9425718188285828,3.115403652191162,-1.5000001192092896,-82.3506081,29.6439335,Sample 2,Gale/West
1712674321389451000,444.0724509277344,45.0,0.22896669805049896,6.327682971954346,3.0789999961853027,0.9382528066635132,2.179396152496338,-1.5000001192092896,-82.3506087,29.6439358,Sample 2,Gale/West
1712674321958037000,444.641037109375,45.0,0.1821989119052887,6.191162109375,3.055999994277954,0.8873920440673828,359.4847717285156,-1.899999976158142,-82.3506101,29.6439376,Sample 2,Gale/West
1712674322172179500,444.85517944335936,45.0,0.22944079339504242,6.191162109375,3.052000045776367,0.8931933045387268,359.18548583984375,-1.899999976158142,-82.3506106,29.6439383,Sample 2,Gale/West
1712674322676018700,445.3590187988281,45.0,0.18874073028564453,6.191162109375,3.058000087738037,0.9563278555870056,0.16926798224449158,-1.899999976158142,-82.3506107,29.6439425,Sample 2,Gale/West
1712674322952918000,445.63591796875,45.0,0.1899740844964981,5.198845386505127,3.053999900817871,0.8955550789833069,359.6100158691406,-1.899999976158142,-82.350612,29.6439429,Sample 2,Gale/West
1712674323446716200,446.12971606445313,45.0,0.23242099583148956,5.198845386505127,3.061000108718872,0.8976451754570007,2.0485455989837646,-1.899999976158142,-82.3506127,29.6439461,Sample 2,Gale/West
1712674323957753300,446.64075341796877,45.0,0.18514201045036316,5.426837921142578,3.0450000762939453,0.9226195812225342,3.341679334640503,-1.899999976158142,-82.3506147,29.6439472,Sample 2,Gale/West
1712674323976525600,446.6595256347656,45.0,0.18514201045036316,5.426837921142578,3.0420000553131104,0.923169732093811,3.520399332046509,-1.899999976158142,-82.3506153,29.6439465,Sample 2,Gale/West
1712674324771693600,447.45469360351564,45.0,0.19344311952590942,5.426837921142578,3.062999963760376,0.9766456484794617,5.170177459716797,-1.899999976158142,-82.3506149,29.6439532,Sample 2,Gale/West
1712674324951066000,447.6340661621094,45.0,0.18554934859275818,5.272373676300049,3.058000087738037,0.9269992709159851,4.493871212005615,-1.899999976158142,-82.3506164,29.6439527,Sample 2,Gale/West
1712674325130218500,447.81321850585937,45.0,0.2294687032699585,5.287100791931152,3.053999900817871,0.9253310561180115,4.1940178871154785,-1.899999976158142,-82.350617,29.6439526,Sample 2,Gale/West
1712674325283774000,447.96677392578124,45.0,0.2294687032699585,5.287100791931152,3.059000015258789,0.9229087233543396,3.3773562908172607,-1.899999976158142,-82.3506176,29.6439566,Sample 2,Gale/West
1712674325964208000,448.6472080078125,45.0,0.18763944506645203,5.499650955200195,3.052000045776367,0.9512965679168701,0.3497084081172943,-1.899999976158142,-82.3506178,29.6439595,Sample 2,Gale/West
1712674326067159300,448.7501591796875,45.0,0.18763944506645203,5.499650955200195,3.0480000972747803,0.9516969919204712,359.8892517089844,-1.899999976158142,-82.3506179,29.6439597,Sample 2,Gale/West
1712674326608625700,449.2916257324219,45.0,0.23372969031333923,5.499650955200195,3.061000108718872,0.9498159289360046,359.08526611328125,-1.899999976158142,-82.350618,29.6439642,Sample 2,Gale/West
1712674326957326600,449.64032666015623,45.0,0.1989413946866989,5.358811378479004,3.055999994277954,1.0683434009552002,359.0157775878906,-1.5000001192092896,-82.350617,29.6439681,Sample 2,Gale/West
1712674327392359000,450.07535888671873,45.0,0.23914922773838043,5.358811378479004,3.0769999027252197,1.0649864673614502,359.9811706542969,-1.5000001192092896,-82.3506164,29.643973,Sample 2,Gale/West
1712674327924052000,450.60705200195315,45.0,0.22954213619232178,5.358811378479004,3.0969998836517334,1.0660899877548218,2.8111822605133057,-1.5000001192092896,-82.3506157,29.6439789,Sample 2,Gale/West
1712674327955278000,450.6382780761719,45.0,0.2030542641878128,5.171198844909668,3.0989999771118164,1.0240771770477295,3.8252432346343994,-1.5000001192092896,-82.350615,29.6439797,Sample 2,Gale/West
1712674328728126700,451.4111267089844,45.0,0.2361445128917694,5.171198844909668,3.118000030517578,1.027164340019226,6.297825336456299,-1.5000001192092896,-82.3506135,29.643988,Sample 2,Gale/West
1712674328960515000,451.64351513671875,45.0,0.20379111170768738,5.573275089263916,3.118000030517578,0.9692146182060242,7.30661678314209,-1.5000001192092896,-82.3506124,29.6439908,Sample 2,Gale/West
1712674329228265500,451.9112653808594,45.0,0.24419504404067993,5.573275089263916,3.138000011444092,0.9650899767875671,6.801698207855225,-1.5000001192092896,-82.3506117,29.6439936,Sample 2,Gale/West
1712674329953259300,452.63625927734375,45.0,0.169104665517807,6.046695709228516,3.118000030517578,1.331762433052063,3.9264395236968994,-1.5000001192092896,-82.3506087,29.6440048,Sample 2,Gale/West
1712674329973430800,452.6564306640625,45.0,0.169104665517807,6.046695709228516,3.1089999675750732,1.3351870775222778,3.723743438720703,-1.5000001192092896,-82.3506081,29.6440063,Sample 2,Gale/West
1712674330148890400,452.83189038085936,45.0,0.21379780769348145,6.600669860839844,3.1019999980926514,1.3344072103500366,3.4085495471954346,-1.5000001192092896,-82.3506079,29.6440076,Sample 2,Gale/West
1712674330564299300,453.24729931640627,45.0,0.21379780769348145,6.600669860839844,3.1089999675750732,1.3330739736557007,1.9558025598526,-1.5000001192092896,-82.350607,29.6440191,Sample 2,Gale/West
1712674330962332200,453.6453322753906,45.0,0.5095370411872864,6.190274715423584,3.4739999771118164,1.4726389646530151,14.92507553100586,-1.0122393318276863,-82.3506014,29.6440283,Sample 2,Gale/West
1712674331286614300,453.9696142578125,45.0,0.5316103100776672,6.190274715423584,3.9170000553131104,1.524802565574646,20.023401260375977,-1.0122393318276863,-82.3505965,29.6440349,Sample 2,Gale/West
1712674331788133000,454.4711330566406,45.0,0.3011108338832855,6.190274715423584,4.386000156402588,1.198110818862915,13.327558517456055,-1.0122393318276863,-82.3505935,29.6440428,Sample 2,Gale/West
1712674331959141000,454.64214111328124,45.0,0.6053025126457214,6.4232048988342285,4.796999931335449,1.1691923141479492,5.615382194519043,-1.0379695056143987,-82.3505925,29.6440488,Sample 2,Gale/West
1712674332570845000,455.25384497070314,45.0,0.5932433009147644,6.4232048988342285,5.203999996185303,1.1721543073654175,1.9413567781448364,-1.0379695056143987,-82.3505915,29.6440573,Sample 2,Gale/West
1712674332960324400,455.64332446289063,45.0,0.46233510971069336,6.13606595993042,5.646999835968018,0.9325222373008728,338.8621520996094,-0.9574862701601177,-82.3505938,29.6440585,Sample 2,Gale/West
1712674333074377000,455.757376953125,45.0,0.46233510971069336,6.13606595993042,5.745999813079834,0.9203692078590393,334.53240966796875,-0.9574862701601177,-82.350595,29.6440581,Sample 2,Gale/West
1712674333826139000,456.5091389160156,45.0,0.2838277220726013,6.13606595993042,6.014999866485596,0.97967129945755,335.43994140625,-0.9574862701601177,-82.3505995,29.6440624,Sample 2,Gale/West
1712674333957969200,456.64096923828123,45.0,0.23278504610061646,5.394333362579346,5.853000164031982,1.0435857772827148,332.50830078125,-1.1649444967149023,-82.3506018,29.6440628,Sample 2,Gale/West
1712674334348089900,457.03108984375,45.0,0.2665060758590698,5.394333362579346,6.34499979019165,1.0703288316726685,330.0638427734375,-1.1649444967149023,-82.3506044,29.6440652,Sample 2,Gale/West
1712674334951229200,457.6342292480469,45.0,0.19850614666938782,5.2497639656066895,6.105999946594238,1.02842378616333,331.1531677246094,-1.3552683956054494,-82.3506091,29.6440687,Sample 2,Gale/West
1712674335111705900,457.7947058105469,45.0,0.19850614666938782,5.2497639656066895,6.348999977111816,1.0252573490142822,331.9658203125,-1.3552683956054494,-82.3506104,29.6440694,Sample 2,Gale/West
1712674335611779000,458.2947790527344,45.0,0.2554991841316223,5.2497639656066895,6.386000156402588,1.0221925973892212,334.9518127441406,-1.3552683956054494,-82.3506128,29.6440728,Sample 2,Gale/West
1712674335959887400,458.6428874511719,45.0,0.19715145230293274,4.947470664978027,6.144000053405762,1.243971824645996,342.4937438964844,-1.2707367673379295,-82.3506142,29.644077,Sample 2,Gale/West
1712674336364961800,459.0479619140625,45.0,0.24085918068885803,4.947470664978027,5.540999889373779,1.2658056020736694,347.17095947265625,-1.2707367673379295,-82.3506154,29.644082,Sample 2,Gale/West
1712674336962024700,459.6450246582031,45.0,0.20602373778820038,5.5681281089782715,4.711999893188477,1.1129209995269775,0.181845560669899,-1.3552683956054494,-82.3506132,29.6440893,Sample 2,Gale/West
1712674336987874000,459.6708740234375,45.0,0.20602373778820038,5.5681281089782715,4.580999851226807,1.111413836479187,2.325700521469116,-1.3552683956054494,-82.3506122,29.6440898,Sample 2,Gale/West
1712674337670471400,460.35347143554685,45.0,0.18739798665046692,5.5681281089782715,4.144000053405762,1.1101692914962769,8.13818073272705,-1.3552683956054494,-82.3506103,29.6440974,Sample 2,Gale/West
1712674337960022800,460.6430227050781,45.0,0.20766936242580414,6.167235851287842,4.061999797821045,1.0929368734359741,13.9902982711792,-1.5000001192092896,-82.350607,29.6441002,Sample 2,Gale/West
1712674338312881200,460.9958811035156,45.0,0.25075966119766235,6.167235851287842,3.5239999294281006,1.0925437211990356,16.352914810180664,-1.5000001192092896,-82.3506046,29.6441036,Sample 2,Gale/West
1712674338957847800,461.6408479003906,45.0,0.19912689924240112,5.824568271636963,3.2039999961853027,1.1457287073135376,21.223588943481445,-1.5000001192092896,-82.3505993,29.6441099,Sample 2,Gale/West
1712674338982150700,461.6651506347656,45.0,0.19912689924240112,5.824568271636963,3.1600000858306885,1.1514158248901367,21.832134246826172,-1.5000001192092896,-82.3505984,29.6441102,Sample 2,Gale/West
1712674339505494500,462.18849462890626,45.0,0.24335959553718567,5.824568271636963,3.0950000286102295,1.1546821594238281,24.681814193725586,-1.5000001192092896,-82.3505951,29.6441156,Sample 2,Gale/West
1712674339952644000,462.63564404296875,45.0,0.19731934368610382,6.4566426277160645,3.0950000286102295,1.0736300945281982,25.728347778320312,-1.5000001192092896,-82.3505924,29.6441191,Sample 2,Gale/West
1712674340085925000,462.7689250488281,45.0,0.19731934368610382,6.414769649505615,3.0880000591278076,1.06927490234375,25.6519775390625,-1.5000001192092896,-82.350592,29.6441194,Sample 2,Gale/West
1712674340248494300,462.93149438476564,45.0,0.23801708221435547,6.414769649505615,3.0840001106262207,1.066352128982544,25.30943489074707,-1.5000001192092896,-82.3505893,29.6441238,Sample 2,Gale/West
1712674340771740700,463.45474072265625,45.0,0.23194298148155212,6.414769649505615,3.0429999828338623,1.0732731819152832,24.461833953857422,-1.5000001192092896,-82.3505873,29.6441275,Sample 2,Gale/West
1712674340961069000,463.6440690917969,45.0,0.19668909907341003,5.822544574737549,3.0429999828338623,1.1828542947769165,22.356279373168945,-1.5000001192092896,-82.3505876,29.6441289,Sample 2,Gale/West
1712674341524535600,464.2075356445313,45.0,0.24169760942459106,5.822544574737549,3.0190000534057617,1.1911885738372803,22.839824676513672,-1.5000001192092896,-82.3505856,29.6441348,Sample 2,Gale/West
1712674341950718500,464.63371850585935,45.0,0.19987520575523376,5.434620380401611,3.0179998874664307,1.1991361379623413,21.891437530517578,-1.5000001192092896,-82.3505859,29.6441396,Sample 2,Gale/West
1712674342025443600,464.7084436035156,45.0,0.19987520575523376,5.434620380401611,3.0190000534057617,1.1991660594940186,21.7663631439209,-1.5000001192092896,-82.3505863,29.6441406,Sample 2,Gale/West
1712674342889609500,465.572609375,45.0,0.2185901701450348,5.434620380401611,3.009000062942505,1.149038553237915,20.765810012817383,-1.5000001192092896,-82.3505833,29.6441498,Sample 2,Gale/West
1712674342953020200,465.63602026367187,45.0,0.18860772252082825,4.8805036544799805,3.007999897003174,1.2619946002960205,18.146610260009766,-0.9143785743953359,-82.3505851,29.6441515,Sample 2,Gale/West
1712674343291940000,465.97494018554687,45.0,0.24087540805339813,4.8805036544799805,3.007999897003174,1.2923903465270996,16.524093627929688,-0.9143785743953359,-82.3505852,29.6441562,Sample 2,Gale/West
1712674343951379700,466.6343796386719,45.0,0.1967521458864212,5.9672770500183105,3.006999969482422,1.1299034357070923,11.449494361877441,-0.7691715794590479,-82.3505877,29.6441639,Sample 2,Gale/West
1712674344185247700,466.8682478027344,45.0,0.1967521458864212,5.9672770500183105,3.007999897003174,1.1217819452285767,10.576081275939941,-0.7691715794590479,-82.3505888,29.6441664,Sample 2,Gale/West
1712674344585818400,467.268818359375,45.0,0.23235896229743958,5.9672770500183105,3.0169999599456787,1.114274263381958,10.472740173339844,-0.7691715794590479,-82.3505887,29.6441708,Sample 2,Gale/West
1712674344947864800,467.6308647460938,45.0,0.2193196415901184,5.946542739868164,3.0230000019073486,1.0516201257705688,9.339597702026367,-1.899999976158142,-82.3505897,29.6441739,Sample 2,Gale/West
1712674345104602400,467.7876022949219,45.0,0.2193196415901184,6.279618740081787,3.0309998989105225,1.049458622932434,9.053585052490234,-1.899999976158142,-82.3505901,29.6441743,Sample 2,Gale/West
1712674345348471600,468.03147143554685,45.0,0.2647208273410797,6.279618740081787,3.055000066757202,1.0464115142822266,9.175636291503906,-1.899999976158142,-82.3505898,29.6441805,Sample 2,Gale/West
1712674345950611200,468.63361108398436,45.0,0.24157898128032684,6.279618740081787,3.0929999351501465,1.0939695835113525,10.159941673278809,-1.899999976158142,-82.3505885,29.6441857,Sample 2,Gale/West
1712674345953378300,468.63637841796873,45.0,0.21024201810359955,5.236670970916748,3.0920000076293945,1.1294043064117432,9.048840522766113,-1.899999976158142,-82.3505904,29.6441847,Sample 2,Gale/West
1712674346682976000,469.36597607421874,45.0,0.18513180315494537,5.236670970916748,3.128000020980835,1.158191442489624,10.08135986328125,-1.899999976158142,-82.3505904,29.6441916,Sample 2,Gale/West
1712674346946001400,469.6290014648437,45.0,0.18737056851387024,5.278218746185303,3.128999948501587,1.1927409172058105,10.091968536376953,-1.899999976158142,-82.3505915,29.6441934,Sample 2,Gale/West
1712674347085733400,469.7687333984375,45.0,0.18737056851387024,5.278218746185303,3.1530001163482666,1.1955183744430542,10.059890747070312,-1.899999976158142,-82.3505918,29.6441946,Sample 2,Gale/West
1712674347866838800,470.5498388671875,45.0,0.2284005880355835,5.278218746185303,3.191999912261963,1.16112220287323,8.761743545532227,-1.899999976158142,-82.3505905,29.6442029,Sample 2,Gale/West
1712674347947452400,470.63045239257815,45.0,0.20468240976333618,5.261555194854736,3.194000005722046,1.1026417016983032,9.273100852966309,-1.899999976158142,-82.3505899,29.6442026,Sample 2,Gale/West
1712674348529886700,471.21288671875,45.0,0.24491336941719055,5.261555194854736,3.240000009536743,1.087677240371704,8.093160629272461,-1.899999976158142,-82.3505884,29.6442079,Sample 2,Gale/West
1712674348944555500,471.62755541992186,45.0,0.2099311500787735,5.403428554534912,3.2330000400543213,1.0811036825180054,10.764548301696777,-1.899999976158142,-82.350584,29.6442114,Sample 2,Gale/West
1712674349232646100,471.91564624023437,45.0,0.25841522216796875,5.403428554534912,3.2850000858306885,1.0850927829742432,11.938791275024414,-1.899999976158142,-82.3505817,29.6442141,Sample 2,Gale/West
1712674349724574200,472.40757421875,45.0,0.23186635971069336,5.403428554534912,3.321000099182129,1.1040858030319214,13.263294219970703,-1.899999976158142,-82.3505794,29.6442194,Sample 2,Gale/West
1712674349946961700,472.6299616699219,45.0,0.21309392154216766,5.330384254455566,3.2980000972747803,1.0517282485961914,15.696523666381836,-0.5142475075585082,-82.3505757,29.6442205,Sample 2,Gale/West
1712674350223692500,472.90669262695315,45.0,0.21309392154216766,5.2534918785095215,3.2780001163482666,1.050098180770874,15.872756004333496,-0.6812963922824196,-82.3505743,29.644221,Sample 2,Gale/West
1712674350507647000,473.1906469726562,45.0,0.2445533573627472,5.2534918785095215,3.2790000438690186,1.0412462949752808,16.41148567199707,-0.6812963922824196,-82.3505703,29.6442276,Sample 2,Gale/West
1712674350952218000,473.6352180175781,45.0,0.20899100601673126,5.586808681488037,3.242000102996826,1.0378602743148804,19.740320205688477,-0.4826746554726711,-82.3505665,29.644229,Sample 2,Gale/West
1712674351070497300,473.7534973144531,45.0,0.20899100601673126,5.586808681488037,3.2360000610351562,1.0397298336029053,20.299800872802734,-0.4826746554726711,-82.3505653,29.6442292,Sample 2,Gale/West
1712674351773866800,474.4568666992187,45.0,0.18930189311504364,5.586808681488037,3.2070000171661377,1.0910180807113647,21.64991569519043,-0.4826746554726711,-82.3505612,29.6442357,Sample 2,Gale/West
1712674351954839800,474.63783984375,45.0,0.21067927777767181,5.608240604400635,3.196000099182129,0.9285320043563843,23.80660629272461,-0.396111599955816,-82.3505594,29.6442349,Sample 2,Gale/West
1712674352244731100,474.92773120117187,45.0,0.21067927777767181,5.608240604400635,3.180999994277954,0.9032883048057556,23.524749755859375,-0.396111599955816,-82.3505576,29.644236,Sample 2,Gale/West
1712674352953184500,475.6361845703125,45.0,0.18869304656982422,7.117711067199707,3.127000093460083,1.1107662916183472,23.342254638671875,-0.30654271223249197,-82.3505519,29.644241,Sample 2,Gale/West
1712674353046677000,475.7296770019531,45.0,0.18869304656982422,7.117711067199707,3.118000030517578,1.123482346534729,23.789318084716797,-0.30654271223249197,-82.3505506,29.6442418,Sample 2,Gale/West
1712674353549227800,476.23222778320314,45.0,0.23457837104797363,7.117711067199707,3.0859999656677246,1.1224181652069092,22.614192962646484,-0.30654271223249197,-82.3505474,29.6442468,Sample 2,Gale/West
1712674353955536400,476.63853637695314,45.0,0.46068283915519714,6.756258964538574,3.3499999046325684,2.26204776763916,11.08469009399414,-0.5035068121479114,-82.3505416,29.6442507,Sample 2,Gale/West
1712674354272150800,476.95515087890624,45.0,0.46068283915519714,6.756258964538574,3.6489999294281006,2.4788269996643066,9.215805053710938,-0.5035068121479114,-82.3505378,29.6442571,Sample 2,Gale/West
1712674354743529200,477.426529296875,45.0,0.328520804643631,6.756258964538574,3.8940000534057617,1.5872925519943237,5.800060749053955,-0.5035068121479114,-82.3505361,29.6442606,Sample 2,Gale/West
1712674354951307000,477.63430712890624,0.0,0.20885786414146423,6.267244815826416,4.195000171661377,0.07173988968133926,0.0,-0.5035068121479114,-82.3505335,29.6442604,Sample 2,Gale/West
1712674355567679700,478.2506796875,45.0,0.14917916059494019,6.267244815826416,4.492000102996826,0.10313045233488083,17.9126033782959,-0.5035068121479114,-82.3505314,29.6442587,Sample 2,Gale/West
1712674355951644200,478.6346440429688,0.0,0.3501855731010437,6.238629341125488,4.660999774932861,0.004895149730145931,0.0,-0.610824080744905,-82.3505292,29.6442578,Sample 2,Gale/West
1712674355967775200,478.65077514648436,0.0,0.3501855731010437,6.238629341125488,4.934999942779541,0.00712478905916214,0.0,-0.610824080744905,-82.3505283,29.6442573,Sample 2,Gale/West
1712674356791769300,479.4747692871094,45.0,0.3521760404109955,6.238629341125488,5.394999980926514,0.24552267789840698,23.83470916748047,-0.610824080744905,-82.3505273,29.6442556,Sample 2,Gale/West
1712674356958896400,479.641896484375,45.0,0.36041805148124695,5.2562737464904785,5.426000118255615,0.4710277020931244,40.59066390991211,-0.763529245632121,-82.3505276,29.6442567,Sample 2,Gale/West
1712674357212899600,479.8958996582031,45.0,0.36041805148124695,5.2562737464904785,5.283999919891357,0.5213863253593445,42.596866607666016,-0.763529245632121,-82.3505273,29.6442575,Sample 2,Gale/West
1712674357946976500,480.6299765625,45.0,0.27626991271972656,5.348067760467529,5.309000015258789,0.9259955286979675,22.81413459777832,-0.8273115050567981,-82.3505257,29.6442628,Sample 2,Gale/West
1712674358005916700,480.6889167480469,45.0,0.27626991271972656,5.348067760467529,5.3379998207092285,0.9435304403305054,22.47874641418457,-0.8273115050567981,-82.3505259,29.6442638,Sample 2,Gale/West
1712674358153231400,480.8362314453125,45.0,0.27626991271972656,5.348067760467529,5.2179999351501465,0.9468334913253784,22.40304183959961,-0.8273115050567981,-82.3505259,29.6442643,Sample 2,Gale/West
1712674358406376000,481.0893759765625,45.0,0.2972526550292969,5.348067760467529,5.2789998054504395,0.9521371722221375,21.695030212402344,-0.8273115050567981,-82.3505243,29.6442693,Sample 2,Gale/West
1712674358955294500,481.6382944335937,45.0,0.20252147316932678,5.037327289581299,5.293000221252441,1.1547021865844727,18.1076717376709,-0.7422683855450103,-82.3505217,29.64428,Sample 2,Gale/West
1712674359270035700,481.95303564453127,45.0,0.20252147316932678,5.037327289581299,5.067999839782715,1.1624890565872192,19.785444259643555,-0.7422683855450103,-82.3505202,29.6442853,Sample 2,Gale/West
1712674359674957800,482.3579577636719,45.0,0.17770551145076752,5.037327289581299,4.8420000076293945,1.1404225826263428,20.27440071105957,-0.7422683855450103,-82.3505183,29.6442912,Sample 2,Gale/West
1712674359955955200,482.638955078125,45.0,0.20384731888771057,5.475682258605957,4.425000190734863,1.1342229843139648,19.253278732299805,-0.67747305356297,-82.3505172,29.6442966,Sample 2,Gale/West
1712674360424456000,483.1074560546875,45.0,0.2417299896478653,5.475682258605957,4.329999923706055,1.1343169212341309,17.442996978759766,-0.67747305356297,-82.3505154,29.6443031,Sample 2,Gale/West
1712674360926853000,483.6098530273438,45.0,0.232843816280365,5.475682258605957,4.063000202178955,1.1414216756820679,15.584531784057617,-0.67747305356297,-82.3505137,29.6443095,Sample 2,Gale/West
1712674360954603300,483.63760327148435,45.0,0.20955388247966766,6.321763038635254,3.805999994277954,1.0948148965835571,14.972618103027344,-1.5000001192092896,-82.3505144,29.6443101,Sample 2,Gale/West
1712674361710407700,484.39340771484376,45.0,0.18474023044109344,6.321763038635254,3.549999952316284,1.1059539318084717,13.072793960571289,-1.5000001192092896,-82.3505129,29.6443187,Sample 2,Gale/West
1712674361956091600,484.6390915527344,45.0,0.20824190974235535,6.490553855895996,3.2809998989105225,1.1050523519515991,12.15081787109375,-1.5000001192092896,-82.3505136,29.6443216,Sample 2,Gale/West
1712674362291527700,484.97452758789063,45.0,0.20824190974235535,6.490553855895996,3.2170000076293945,1.1041122674942017,11.796710968017578,-1.5000001192092896,-82.3505135,29.6443254,Sample 2,Gale/West
1712674362949908700,485.63290869140627,45.0,0.19652482867240906,6.52707052230835,3.190000057220459,1.0885498523712158,11.482770919799805,-1.5000001192092896,-82.3505147,29.6443327,Sample 2,Gale/West
1712674363065492700,485.7484926757812,45.0,0.19652482867240906,6.52707052230835,3.1589999198913574,1.0871635675430298,11.88316822052002,-1.5000001192092896,-82.3505152,29.6443341,Sample 2,Gale/West
1712674363071521500,485.754521484375,45.0,0.19652482867240906,6.52707052230835,3.1480000019073486,1.0871162414550781,12.250116348266602,-1.5000001192092896,-82.3505155,29.6443343,Sample 2,Gale/West
1712674363566499000,486.2494990234375,45.0,0.2431146800518036,6.52707052230835,3.0829999446868896,1.0801208019256592,12.811383247375488,-1.5000001192092896,-82.350514,29.6443426,Sample 2,Gale/West
1712674363954614000,486.63761401367185,45.0,0.2080651968717575,6.642445087432861,3.0769999027252197,1.0634630918502808,9.857075691223145,-1.5000001192092896,-82.3505164,29.6443446,Sample 2,Gale/West
1712674364248595000,486.93159497070315,45.0,0.2080651968717575,6.642445087432861,3.062999963760376,1.0598496198654175,10.195951461791992,-1.5000001192092896,-82.3505171,29.6443469,Sample 2,Gale/West
1712674364950956800,487.63395678710935,45.0,0.23889215290546417,6.642445087432861,3.009999990463257,1.1208289861679077,10.666056632995605,-1.5000001192092896,-82.350516,29.6443544,Sample 2,Gale/West
1712674364953574400,487.6365744628906,45.0,0.21453231573104858,6.009269714355469,3.009000062942505,1.1317387819290161,10.030685424804688,-1.5000001192092896,-82.3505171,29.6443545,Sample 2,Gale/West
1712674365744763600,488.427763671875,45.0,0.19996532797813416,6.009269714355469,3.009999990463257,1.1639156341552734,8.499763488769531,-1.5000001192092896,-82.3505167,29.6443634,Sample 2,Gale/West
1712674365955662000,488.638662109375,45.0,0.20806880295276642,5.78829288482666,3.010999917984009,1.0630054473876953,8.759113311767578,-1.5000001192092896,-82.3505176,29.6443654,Sample 2,Gale/West
1712674366227176000,488.9101760253906,45.0,0.20806880295276642,5.78829288482666,3.009999990463257,1.0537599325180054,9.842281341552734,-1.5000001192092896,-82.3505178,29.6443681,Sample 2,Gale/West
1712674366946846700,489.6298466796875,45.0,0.2039724886417389,5.155923843383789,3.009999990463257,1.1816542148590088,11.8405122756958,-0.5438311127704765,-82.3505168,29.6443767,Sample 2,Gale/West
1712674366957287200,489.640287109375,45.0,0.2039724886417389,5.155923843383789,3.009999990463257,1.1857059001922607,12.217737197875977,-0.5438311127704765,-82.3505169,29.6443774,Sample 2,Gale/West
1712674367430328600,490.1133286132812,45.0,0.24749977886676788,5.155923843383789,3.010999917984009,1.190018892288208,12.245855331420898,-0.5438311127704765,-82.3505157,29.6443831,Sample 2,Gale/West
1712674367948670700,490.6316706542969,45.0,0.21028530597686768,5.123649597167969,3.009999990463257,1.2191075086593628,10.980043411254883,-0.5337066372224655,-82.3505141,29.6443895,Sample 2,Gale/West
1712674368182656300,490.86565625,45.0,0.21028530597686768,5.123649597167969,3.010999917984009,1.2192740440368652,10.840213775634766,-0.5337066372224655,-82.3505134,29.6443926,Sample 2,Gale/West
1712674368391351300,491.0743513183594,45.0,0.24814845621585846,5.943713665008545,3.010999917984009,1.215816617012024,11.195535659790039,-0.33281658689287497,-82.3505132,29.6443936,Sample 2,Gale/West
1712674368685049900,491.3680498046875,45.0,0.18240375816822052,5.943713665008545,3.0139999389648438,1.1573947668075562,12.180874824523926,-0.33281658689287497,-82.3505111,29.6444012,Sample 2,Gale/West
1712674368954110200,491.63711010742185,45.0,0.219147190451622,6.336495399475098,3.013000011444092,1.497295618057251,11.412918090820312,-0.20327311111743995,-82.3505095,29.6444067,Sample 2,Gale/West
1712674369448550100,492.1315500488281,45.0,0.262165904045105,6.336495399475098,3.0209999084472656,1.5406564474105835,12.503992080688477,-0.20327311111743995,-82.3505072,29.6444154,Sample 2,Gale/West
1712674369929696800,492.61269677734373,45.0,0.2317296713590622,6.336495399475098,3.0439999103546143,1.357984185218811,13.56196117401123,-0.20327311111743995,-82.3505064,29.6444218,Sample 2,Gale/West
